abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
华夏航空,970185.34,127824.16,002928,127824.16,970185.34
润建股份,1417574.59,21056.07,002929,28408.31,1050698.11
宏川智慧,425465.32,43301.82,002930,45748.96,402706.95
锋龙股份,336936.03,20061.16,002931,21850.59,309343.04
明德生物,439697.13,15608.52,002932,23252.10,295157.04
新兴装备,416827.20,11407.25,002933,11735.00,405185.69
天奥电子,618457.58,41509.09,002935,42652.25,601881.78
郑州银行,1727497.36,670071.57,002936,909209.14,1273135.99
兴瑞科技,544337.07,29678.50,002937,29777.74,542522.93
鹏鼎控股,6800338.87,230549.40,002938,231856.08,6762013.94
长城证券,3162990.73,348762.30,002939,403442.70,2734296.40
昂利康,275358.97,18527.55,002940,20172.82,252901.01
新疆交建,723050.70,64558.10,002941,64558.10,723050.70
新农股份,258412.45,13720.88,002942,15585.79,227492.18
宇晶股份,549729.33,13198.06,002943,20496.99,353971.92
华林证券,3736800.00,270000.00,002945,270000.00,3736800.00
新乳业,1537163.61,85070.57,002946,86067.39,1519360.39
恒铭达,828837.20,19240.56,002947,25620.93,622432.15
青岛银行,2828692.40,311225.89,002948,582035.47,1512557.83
华阳国际,277596.45,14997.58,002949,19604.27,212365.75
奥美医疗,530043.15,45199.52,002950,63326.54,378319.99
*ST金时,336150.00,40499.85,002951,40500.00,336148.76
亚世光电,313232.04,13204.50,002952,16434.00,251677.83
日丰股份,492069.29,27163.75,002953,45688.88,292553.62
鸿合科技,611240.89,18737.77,002955,23663.99,483996.65
西麦食品,484892.23,22322.43,002956,22324.69,484843.18
科瑞技术,652652.75,41002.54,002957,41998.25,637179.42
青农商行,1866687.90,493964.29,002958,555561.88,1659720.01
小熊电器,731172.07,15438.03,002959,15703.87,718794.67
青鸟消防,832019.33,61854.59,002960,73630.03,698956.88
瑞达期货,653757.33,44503.56,002961,44503.56,653757.33
五方光电,418831.45,20918.40,002962,29166.54,300388.23
豪尔赛,186897.39,12299.40,002963,15035.99,152881.60
祥鑫科技,1159099.75,15340.12,002965,20413.87,871012.23
苏州银行,3661472.19,438895.85,002966,447066.20,3594557.00
广电计量,1057424.72,52972.11,002967,58324.58,960384.42
新大正,221978.51,21309.95,002968,22627.78,209050.64
嘉美包装,317209.83,94977.58,002969,95545.13,315325.57
锐明技术,886169.43,11994.31,002970,17734.03,599355.74
和远气体,423737.41,16014.86,002971,21123.50,321258.09
科安达,282418.10,13313.72,002972,24600.88,152841.52
侨银股份,545159.86,22289.90,002973,40866.56,297347.25
博杰股份,502929.04,10585.90,002975,15850.27,335890.54
瑞玛精密,271181.82,6521.62,002976,12117.15,145953.97
天箭科技,483483.00,6662.02,002977,12012.00,268146.18
安宁股份,1491488.27,29900.00,002978,47199.00,944840.00
雷赛智能,1519745.78,21764.94,002979,30764.08,1075188.06
华盛昌,350400.10,7183.34,002980,13523.74,186120.34
朝阳科技,334345.70,11942.63,002981,13525.31,295221.85
湘佳股份,299565.40,9276.82,002982,14513.83,191473.59
芯瑞达,442674.24,12812.85,002983,22323.46,254078.75
森麒麟,1966340.44,71222.23,002984,103546.10,1352510.11
北摩高科,908283.30,19808.32,002985,33185.36,542153.65
宇新股份,407277.16,30194.12,002986,38350.02,320661.55
京北方,1178195.96,60246.04,002987,61977.69,1145277.31
豪美新材,824937.24,24802.42,002988,24810.14,824680.54
中天精装,568761.21,18290.09,002989,19755.51,526571.63
盛视科技,696906.80,13409.54,002990,26130.74,357632.40
甘源食品,617182.02,4968.55,002991,9321.58,328967.90
宝明科技,1163983.61,15689.33,002992,18204.31,1003175.86
奥海科技,1072691.44,23844.69,002993,27604.00,926604.78
天地在线,318708.25,11241.72,002995,17745.45,201901.31
顺博合金,460572.31,41646.37,002996,66943.65,286527.05
瑞鹄模具,813004.03,20932.13,002997,20932.13,813004.03
优彩资源,225221.11,24344.04,002998,32640.74,167973.90
天禾股份,222806.47,34359.68,002999,34759.20,220245.52
劲仔食品,612314.27,30414.04,003000,45089.42,413022.72
中岩大地,519980.93,7341.04,003001,12673.19,301202.88
壶化股份,554000.00,18287.45,003002,20000.00,506562.36
天元股份,203671.64,11610.35,003003,17679.83,133751.27
*ST声迅,145791.17,6580.43,003004,8185.92,117197.44
竞业达,510873.18,7382.11,003005,16527.76,228180.96
百亚股份,1369112.29,42835.52,003006,42932.34,1366024.62
直真科技,302432.00,7389.43,003007,10400.00,214884.66
开普检测,219544.00,7784.83,003008,10400.00,164337.81
中天火箭,598732.03,15539.29,003009,15539.37,598728.99
若羽臣,775372.20,12092.59,003010,16403.05,571616.52
海象新材,177013.42,7808.88,003011,10267.60,134625.03
东鹏控股,724270.20,114488.50,003012,115698.12,716698.00
地铁设计,595748.94,39989.76,003013,40832.69,583450.56
日久光电,419351.47,24740.17,003015,28106.67,369123.32
欣贺股份,311535.21,41888.03,003016,42852.16,304526.01
大洋生物,204792.00,6915.85,003017,8400.00,168608.33
金富科技,286000.00,13275.03,003018,26000.00,146025.30
宸展光电,536793.86,16864.17,003019,17485.14,517730.08
立方制药,444106.88,13772.45,003020,19126.05,319796.34
兆威机电,2978523.40,20619.72,003021,24020.35,2556845.03
联泓新科,2014036.54,133556.80,003022,133556.80,2014036.54
彩虹集团,203098.60,10507.23,003023,10534.16,202579.48
思进智能,406763.47,19874.90,003025,23662.80,341649.58
中晶科技,412182.69,9679.69,003026,13023.15,306362.19
同兴科技,217784.85,10486.10,003027,13072.32,174698.37
振邦智能,486423.76,5425.16,003028,11182.16,235994.25
吉大正元,411636.60,17084.25,003029,19362.02,363211.24
祖名股份,222233.18,8098.47,003030,12478.00,144233.80
中瓷电子,2174074.78,34015.67,003031,45105.29,1639555.27
*ST传智,237041.58,27436.14,003032,40244.75,161598.86
征和工业,433602.00,8068.84,003033,8175.00,427971.15
南网能源,1685606.06,378787.88,003035,378787.88,1685606.06
泰坦股份,317580.30,21604.10,003036,21604.10,317580.30
三和管桩,412163.38,59207.47,003037,59907.47,407347.38
鑫铂股份,495189.79,16549.79,003038,24369.58,336291.76
顺控发展,860203.59,61751.87,003039,61751.87,860203.59
楚天龙,599476.76,45685.03,003040,46113.60,593905.34
真爱美家,441648.00,13682.34,003041,14400.00,419637.37
中农联合,226828.16,12671.52,003042,14248.00,201730.53
华亚智能,514189.51,4870.61,003043,9502.67,263548.77
中国广核,18028004.16,3933498.61,003816,5049861.11,14042590.04
特锐德,2447093.39,102794.63,300001,105569.17,2382779.57
神州泰岳,2196110.18,181791.16,300002,196256.50,2034243.05
乐普医疗,2128851.74,161609.84,300003,188061.11,1829423.41
南风股份,366235.12,47999.36,300004,47999.36,366235.12
探路者,889004.40,88331.43,300005,88370.22,888614.17
莱美药业,367457.10,105582.09,300006,105591.12,367425.67
汉威科技,1357589.54,28297.45,300007,32744.56,1173212.07
天海防务,1076562.15,164729.01,300008,172802.91,1026261.71
安科生物,1378157.52,122170.02,300009,167252.13,1006680.97
豆神教育,1533426.59,166333.26,300010,206661.27,1234192.78
鼎汉技术,410608.03,50162.88,300011,55865.04,368697.19
华测检测,1938618.10,143176.97,300012,168282.82,1649398.68
新宁物流,221668.48,44606.09,300013,55835.89,177086.16
亿纬锂能,8862065.52,186143.46,300014,204572.15,8063734.89
爱尔眼科,11994540.64,793095.92,300015,932701.45,10199213.50
北陆药业,325668.90,49117.74,300016,49194.70,325159.42
网宿科技,2844386.98,228795.69,300017,244573.26,2660893.90
中元股份,346198.71,38107.15,300018,48083.15,274371.51
硅宝科技,724514.08,34529.28,300019,39311.67,636374.65
*ST银江,304361.66,76663.96,300020,79467.80,293622.96
大禹节水,424068.09,71756.60,300021,87077.64,349454.65
吉峰科技,411208.00,49422.94,300022,49424.04,411198.89
机器人,2658422.68,153329.80,300024,156562.00,2603539.93
华星创业,357172.63,43177.35,300025,50879.29,303105.01
红日药业,1021412.64,276342.32,300026,300415.48,939563.88
华谊兄弟,674204.94,248487.88,300027,277450.59,603825.55
*ST天龙,101857.30,20036.03,300029,20050.65,101783.01
阳普医疗,190150.20,25992.47,300030,30918.73,159853.67
宝通科技,1200097.26,35197.55,300031,41873.60,1008761.88
金龙机电,415238.69,80316.76,300032,80316.96,415237.65
同花顺,13971148.80,27550.56,300033,53760.00,7159839.04
钢研高纳,1270356.73,76637.41,300034,79696.16,1221600.25
中科电气,1072007.31,58335.14,300035,68542.67,912361.56
超图软件,718453.73,43847.78,300036,49276.66,639300.60
新宙邦,2401872.74,54618.91,300037,75388.35,1740158.34
上海凯宝,627600.00,91692.62,300039,104600.00,550155.74
九洲集团,476269.60,47683.85,300040,60287.29,376702.44
回天新材,497336.85,54442.72,300041,55943.40,483995.81
朗科科技,495589.20,20038.16,300042,20040.00,495543.57
星辉娱乐,449155.62,124353.95,300043,124419.84,448917.76
ST赛为,278048.40,76375.75,300044,76386.92,278007.73
华力创通,1225949.19,51631.32,300045,66267.52,955179.38
台基股份,731591.53,23653.14,300046,23653.14,731591.53
天源迪科,987228.75,54971.90,300047,63774.47,850965.03
合康新能,617535.85,111562.70,300048,111670.14,616941.72
福瑞股份,836358.15,23351.52,300049,26635.61,733237.78
世纪鼎利,298031.15,54451.45,300050,54484.67,297849.46
琏升科技,246248.57,36566.74,300051,37197.67,242071.83
ST中青宝,244837.89,26184.87,300052,26185.87,244828.54
航宇微,850186.67,65081.89,300053,69687.43,793999.09
鼎龙股份,2741690.95,72818.45,300054,93829.26,2127755.02
万邦达,448497.79,63270.11,300055,83674.96,339127.81
中创环保,481863.05,38519.45,300056,38549.04,481493.12
万顺新材,426045.69,71685.27,300057,88944.82,343372.45
蓝色光标,2167997.60,244809.59,300058,252680.37,2100466.30
东方财富,32881284.98,1335927.87,300059,1578554.25,27827377.50
旗天科技,758501.72,62053.97,300061,65899.37,714241.24
中能电气,283818.74,38611.15,300062,55760.07,196530.78
天龙集团,644748.08,62524.59,300063,75852.72,531459.02
海兰信,1165039.61,65584.66,300065,72049.45,1060503.97
三川智慧,437854.00,100591.03,300066,104003.33,423488.26
安诺其,618744.77,93748.37,300067,115437.46,502491.25
南都电源,1341671.55,85239.04,300068,89803.99,1273471.32
金利华电,200070.00,11700.00,300069,11700.00,200070.00
碧水源,1649015.26,343458.10,300070,362420.94,1562734.35
福石控股,485797.71,94535.09,300071,96388.43,476456.84
海新能科,704916.09,233136.01,300072,234972.03,699408.02
当升科技,2026003.10,50597.13,300073,50650.08,2023885.25
华平股份,242530.43,54213.23,300074,54379.02,241791.00
数字政通,1038529.62,51439.07,300075,62113.02,860061.29
GQY视讯,292984.00,42400.00,300076,42400.00,292984.00
国民技术,1431576.05,56702.99,300077,58312.67,1392058.40
思创医惠,393491.02,111336.71,300078,111787.22,391905.24
数码视讯,762294.86,128147.97,300079,142751.85,684310.14
易成新能,704391.04,187012.07,300080,187338.04,703165.39
恒信东方,383440.29,60470.38,300081,60479.54,383382.24
奥克股份,425061.38,67820.77,300082,68009.82,423879.84
创世纪,1423457.51,149303.52,300083,166486.26,1276545.11
海默科技,362786.26,34459.76,300084,51024.79,245008.88
银之杰,2199065.34,63486.64,300085,70664.05,1975704.11
康芝药业,220735.34,44068.25,300086,45512.44,213731.02
荃银高科,903754.49,89369.73,300087,94733.18,852587.22
长信科技,1486151.48,248550.36,300088,249773.36,1478874.67
金通灵,430368.46,141329.12,300091,148916.42,408441.17
科新机电,342130.17,20986.63,300092,27392.33,262122.95
*ST金刚,196776.00,21565.68,300093,21600.00,196463.34
国联水产,389217.70,110551.74,300094,112816.73,381403.50
华伍股份,409587.91,33872.71,300095,42009.02,330258.90
ST易联众,183180.00,43000.00,300096,43000.00,183180.00
ST智云,130135.90,27000.99,300097,28854.97,121774.49
高新兴,874104.48,154174.36,300098,173778.23,775497.04
尤洛卡,517560.21,58141.22,300099,73726.53,408151.39
双林股份,3060737.03,38768.79,300100,40172.42,2953793.99
振芯科技,1003489.37,56604.34,300101,56790.57,1000198.71
乾照光电,995801.24,91226.54,300102,92033.39,987071.12
达刚控股,194054.21,31734.06,300103,31760.10,193895.11
龙源技术,374481.27,51321.35,300105,51581.44,372593.02
西部牧业,230352.22,21133.23,300106,21133.23,230352.22
建新股份,452316.14,34718.32,300107,56258.23,279135.29
*ST吉药,13986.31,65324.34,300108,66601.47,13718.11
新开源,767280.11,44833.85,300109,48470.00,709719.88
华仁药业,361757.17,118117.76,300110,118221.30,361440.35
向日葵,387450.42,128721.07,300111,128721.07,387450.42
万讯自控,244650.58,23764.21,300112,29194.58,199144.05
顺网科技,1289889.20,51814.59,300113,68356.61,977741.40
长盈精密,2891041.76,135210.14,300115,135602.33,2882680.11
东方日升,1060212.89,92682.61,300118,114001.39,861948.25
瑞普生物,968031.95,33496.20,300119,46584.79,696051.08
经纬辉开,462961.51,52744.70,300120,57439.39,425122.28
阳谷华泰,524550.23,43288.57,300121,44871.70,506043.38
智飞生物,4610439.05,141430.62,300122,239378.97,2723953.83
亚光科技,673388.69,100037.38,300123,102183.41,659246.35
汇川技术,18724021.93,238743.49,300124,269526.73,16585510.01
*ST聆达,183841.20,26544.21,300125,26760.00,182358.69
锐奇股份,209730.74,21065.27,300126,30395.76,145350.37
银河磁体,837918.51,23081.61,300127,32314.64,598506.25
锦富技术,724906.40,129771.70,300128,129911.54,724126.11
泰胜风能,616098.59,66451.73,300129,93489.92,437916.89
新国都,1328070.03,43401.29,300130,56706.66,1016458.29
英唐智控,805863.83,104226.75,300131,113501.95,740009.94
青松股份,284119.49,50808.13,300132,51658.09,279444.71
华策影视,1342158.03,162384.20,300133,190107.37,1146432.47
大富科技,924835.10,69405.80,300134,76749.80,836339.90
宝利国际,355737.60,92160.00,300135,92160.00,355737.60
信维通信,2022218.45,82456.79,300136,96756.86,1723346.97
ST先河,331071.22,52677.76,300137,53658.22,325021.81
晨光生物,557014.41,39831.33,300138,48310.01,459255.23
晓程科技,504708.00,23365.17,300139,27400.00,430386.48
节能环境,1825350.47,102012.12,300140,309906.70,600851.42
和顺电气,221133.49,25266.98,300141,25388.46,220075.39
沃森生物,1620140.07,155941.03,300142,159934.85,1579682.58
盈康生命,696240.54,64137.67,300143,74945.16,595838.94
宋城演艺,2394498.11,235536.25,300144,262267.04,2150445.98
中金环境,689603.18,190399.33,300145,192090.02,683533.60
汤臣倍健,1898143.50,112998.71,300146,170084.54,1261065.56
ST香雪,487362.66,65745.90,300147,66127.90,484547.31
天舟文化,381750.08,80162.93,300148,83533.93,366344.61
睿智医药,310729.53,49708.44,300149,49796.40,310180.67
世纪瑞尔,274414.74,51473.39,300150,58510.61,241410.22
昌红科技,701313.95,36869.70,300151,53250.87,485573.93
ST新动力,185328.00,71249.85,300152,71280.00,185249.61
科泰电源,1050560.00,31833.01,300153,32000.00,1045077.78
瑞凌股份,453151.64,31530.45,300154,44955.52,317826.89
安居宝,257042.31,33070.94,300155,56122.77,151464.89
新锦动力,258999.31,70422.66,300157,72548.83,251408.90
振东制药,392074.70,100253.72,300158,100531.98,390989.49
*ST新研,297389.25,147183.92,300159,150196.59,291424.16
秀强股份,428212.25,76235.95,300160,77294.63,422347.17
华中数控,554960.46,19499.49,300161,19869.69,544620.76
雷曼光电,281910.74,34216.18,300162,41951.00,229932.72
ST先锋,163530.00,42545.91,300163,47400.00,146783.37
通源石油,235383.45,58321.08,300164,58845.86,233284.31
ST天瑞,164509.89,42053.21,300165,49551.17,139616.66
东方国信,1144439.48,90577.76,300166,113874.57,910306.45
*ST迪威,137009.00,35408.50,300167,36055.00,134552.30
万达信息,1056822.63,143918.25,300168,144177.71,1054920.81
天晟新材,232752.82,30173.58,300169,32598.43,215439.35
汉得信息,1853479.63,94761.11,300170,98484.57,1783404.03
东富龙,916696.16,56265.74,300171,76582.80,673500.85
中电环保,340385.13,52351.24,300172,67671.00,263326.73
福能东方,413650.57,73472.57,300173,73472.57,413650.57
元力股份,545951.33,36294.44,300174,36421.04,544053.66
ST朗源,239637.20,47080.00,300175,47080.00,239637.20
鸿特科技,254830.77,38728.08,300176,38728.08,254830.77
中海达,762773.29,60630.33,300177,74416.91,621460.83
四方达,446064.31,37563.98,300179,48590.88,344837.32
华峰超纤,1285573.91,148559.12,300180,176106.02,1084481.57
佐力药业,1113101.70,60291.09,300181,70138.73,956819.63
捷成股份,1425146.71,225955.83,300182,266382.56,1208863.71
东软载波,797538.15,40653.71,300183,46260.91,700869.98
力源信息,1207096.47,104838.67,300184,115401.19,1096612.47
通裕重工,1075568.37,364691.07,300185,389698.68,1006547.35
永清环保,323456.70,64220.10,300187,64562.22,321742.72
国投智能,1154278.03,85569.55,300188,85947.73,1149199.04
神农种业,444416.00,88624.76,300189,102400.00,384631.45
维尔利,255582.46,77617.36,300190,78159.77,253808.78
潜能恒信,525440.00,22119.50,300191,32000.00,363202.19
科德教育,517413.31,32313.58,300192,32914.33,507969.52
佳士科技,469905.93,43702.75,300193,49359.87,416050.21
福安药业,490161.50,96789.08,300194,118971.24,398771.01
长荣股份,273291.50,31391.25,300195,42370.78,202473.55
长海股份,478198.36,24631.73,300196,40871.65,288191.28
节能铁汉,569337.23,296522.31,300197,296529.81,569322.83
ST纳川,245508.55,102446.64,300198,103154.85,243823.01
翰宇药业,1288649.11,70628.31,300199,88324.13,1030467.08
高盟新材,416751.09,42326.31,300200,43097.32,409295.38
海伦哲,526720.76,100544.31,300201,100904.36,524841.31
聚光科技,924848.19,44836.85,300203,44873.76,924087.53
舒泰神,526027.58,47197.93,300204,47777.26,519649.21
*ST天喻,136757.81,43005.60,300205,43005.60,136757.81
理邦仪器,682263.76,33837.96,300206,57966.33,398272.75
欣旺达,3610397.21,171168.52,300207,184580.63,3348056.24
*ST中程,64454.85,68739.11,300208,74947.50,59115.64
*ST有树,489391.24,49001.85,300209,92863.61,258239.77
森远股份,465335.37,48372.30,300210,48422.00,464857.81
*ST亿通,189044.29,29848.18,300211,30392.97,185655.69
易华录,1613998.81,69852.66,300212,71989.24,1566096.68
佳讯飞鸿,485068.07,55116.33,300213,59371.86,450300.39
日科化学,297238.91,40268.31,300214,46516.26,257314.49
电科院,409754.52,56217.57,300215,74909.42,307510.13
东方电热,740466.45,122695.15,300217,147797.69,614702.71
安利股份,305734.68,21627.64,300218,21698.70,304733.44
鸿利智汇,448836.18,70663.58,300219,70794.35,448007.08
金运激光,242978.40,15101.93,300220,15120.00,242688.09
银禧科技,423911.76,45249.94,300221,47953.82,400009.46
科大智能,785285.77,63380.35,300222,77828.12,639507.74
北京君正,3268896.56,41959.06,300223,48156.99,2848180.99
正海磁材,1091541.93,83254.83,300224,83771.45,1084810.48
金力泰,200631.29,47434.96,300225,47542.96,200175.53
上海钢联,669952.43,30635.57,300226,31872.14,643959.61
光韵达,439188.28,41258.54,300227,49458.14,366375.86
富瑞特装,430022.38,54999.13,300228,58586.15,403693.61
拓尔思,1645901.84,87303.02,300229,87362.09,1644788.96
永利股份,380583.89,62982.25,300230,81321.34,294756.93
银信科技,502911.97,44424.57,300231,44426.85,502886.14
洲明科技,771412.75,88626.74,300232,109110.71,626591.05
金城医药,653738.42,37170.43,300233,38387.46,633012.44
开尔新材,239006.27,34398.70,300234,50317.11,163393.85
方直科技,264837.46,20313.20,300235,25174.66,213694.88
上海新阳,1148856.22,27872.70,300236,31338.14,1021813.06
美晨科技,246567.45,144190.14,300237,144191.49,246565.14
冠昊生物,350270.68,26513.41,300238,26515.57,350242.12
东宝生物,312831.38,58976.18,300239,59360.79,310804.46
飞力达,293534.73,36337.89,300240,37156.30,287069.31
瑞丰光电,366994.54,57182.46,300241,68597.11,305926.17
佳云科技,274762.41,62957.66,300242,63455.52,272606.68
瑞丰高材,240659.79,19451.32,300243,25042.64,186927.18
迪安诊断,891845.66,50145.91,300244,62497.94,715582.08
天玑科技,531310.45,31127.64,300245,31345.75,527613.57
宝莱特,194463.01,21129.63,300246,26457.55,155302.80
融捷健康,303123.20,80327.53,300247,80404.03,302834.79
新开普,657837.13,40915.44,300248,47634.84,565042.17
依米康,625052.46,37359.69,300249,44048.80,530134.04
初灵信息,325596.64,15767.48,300250,21406.75,239823.37
光线传媒,5459445.29,278130.51,300251,293360.84,5176008.76
金信诺,695923.68,52977.77,300252,66215.38,556796.35
卫宁健康,2216251.15,191199.17,300253,221182.75,1915815.67
仟源医药,225224.94,22502.16,300254,24831.86,204094.59
常山药业,2388639.22,91607.77,300255,91906.09,2380885.90
星星科技,986751.12,164339.34,300256,226839.34,714876.12
开山股份,958857.79,95455.67,300257,99363.50,921147.23
精锻科技,729196.36,49836.45,300258,51351.86,707677.53
新天科技,414109.74,116953.32,300259,116980.15,414014.76
新莱应材,1323332.91,28763.69,300260,40780.68,933381.89
雅本化学,649270.58,93707.94,300261,96330.95,631591.50
隆华科技,681962.62,77251.30,300263,90445.97,582474.79
佳创视讯,232232.20,37041.23,300264,43085.75,199652.21
通光线缆,389092.47,45799.54,300265,45829.50,388838.09
兴源环境,421081.78,155291.47,300266,155380.73,420839.87
尔康制药,608468.44,142239.19,300267,206260.49,419605.61
*ST佳沃,176116.20,13370.75,300268,17420.00,135178.28
联建光电,217449.07,52567.51,300269,54911.38,208167.34
中威电子,216809.12,25670.79,300270,30280.60,183802.86
华宇软件,638934.35,79724.25,300271,81186.07,627429.85
开能健康,351525.71,43112.05,300272,57721.79,262552.36
阳光电源,12961717.82,158995.88,300274,207321.14,9940422.57
梅安森,396092.89,25550.86,300275,30515.63,331650.18
三丰智能,1710673.49,102076.99,300276,140104.30,1246360.07
海联讯,417075.00,33462.23,300277,33500.00,416604.76
华昌达,788936.11,141706.52,300278,142150.65,786471.17
和晶科技,330142.16,45883.58,300279,48909.95,309714.13
紫天科技,141645.46,16047.42,300280,16206.57,140254.42
金明精机,332206.40,39732.59,300281,41892.36,315079.45
温州宏丰,255810.10,30752.25,300283,43728.22,179900.66
苏交科,1139070.65,119444.77,300284,126282.78,1077391.81
国瓷材料,1697973.25,80394.98,300285,99704.83,1369126.59
安科瑞,568779.60,17576.09,300286,25078.47,398625.72
飞利信,813800.25,131075.09,300287,143527.38,743195.75
朗玛信息,471090.31,25656.94,300288,33794.14,357657.73
利德曼,262213.54,54315.65,300289,54401.15,261801.43
荣科科技,1088824.83,63922.20,300290,63973.26,1087955.79
百纳千成,445513.80,92897.86,300291,94188.97,439406.90
吴通控股,653439.54,111594.48,300292,134176.50,543465.12
蓝英装备,736779.76,28033.59,300293,33843.81,610291.29
博雅生物,1355924.86,50424.87,300294,50424.87,1355924.86
三六五网,298262.37,16754.86,300295,18961.37,263553.99
利亚德,1678713.90,227452.71,300296,271197.72,1407932.26
三诺生物,1204706.58,45529.88,300298,56426.54,972062.87
富春股份,421773.35,68897.56,300299,69030.01,420964.08
ST峡创,212724.21,66679.80,300300,66684.71,212708.55
*ST长方,158504.93,78987.67,300301,82986.88,150866.45
同有科技,695891.03,36888.89,300302,47926.38,535626.68
聚飞光电,856249.27,132069.72,300303,140830.47,802983.89
云意电气,666511.08,85558.34,300304,87814.37,649387.79
裕兴股份,216981.37,32147.42,300305,37540.03,185812.08
远方信息,326515.96,15756.49,300306,26895.88,191283.84
慈星股份,660814.98,78221.12,300307,79424.88,650799.75
中际旭创,10472560.97,109924.86,300308,110470.05,10420876.46
宜通世纪,551036.58,69174.04,300310,88165.85,432337.78
任子行,400136.31,53740.91,300311,67363.02,319221.00
*ST天山,164626.11,19735.28,300313,31297.74,103807.57
戴维医疗,349632.00,14374.14,300314,28800.00,174502.12
掌趣科技,1330162.27,258302.43,300315,272016.82,1263098.89
晶盛机电,3721695.05,123155.54,300316,130953.38,3500080.54
珈伟新能,313811.22,82891.34,300317,83018.84,313329.27
博晖创新,476252.99,79853.95,300318,81690.05,465548.52
麦捷科技,930962.52,82971.00,300319,87909.59,878662.88
海达股份,631295.90,48578.78,300320,60123.42,510077.14
同大股份,272882.40,8866.12,300321,8880.00,272455.87
硕贝德,719578.23,44613.90,300322,46574.64,689284.81
华灿光电,1093901.19,87914.99,300323,162299.88,592547.02
旋极信息,665122.38,170986.70,300324,172759.06,658298.80
ST凯利,316925.64,71658.87,300326,71702.63,316732.21
中颖电子,749349.36,34031.52,300327,34138.92,746991.77
宜安科技,737372.40,68636.80,300328,69042.36,733041.00
海伦钢琴,183850.14,25214.04,300329,25288.88,183306.09
苏大维格,527893.43,20617.68,300331,25966.23,419157.46
天壕能源,400548.37,82963.39,300332,86511.53,384120.51
兆日科技,390096.00,33478.01,300333,33600.00,388679.66
津膜科技,193019.76,30202.98,300334,30206.54,192997.02
迪森股份,252816.57,38416.12,300335,47701.24,203605.42
银邦股份,870413.28,71138.39,300337,82192.00,753355.59
*ST开元,169505.00,34938.62,300338,40262.47,147091.61
润和软件,4582547.98,77768.67,300339,79641.08,4474809.08
科恒股份,273134.43,21046.46,300340,27589.34,208359.92
麦克奥迪,800951.20,51532.77,300341,51741.03,797727.22
天银机电,733185.57,41774.85,300342,42503.51,720616.14
ST联创,463932.60,106621.94,300343,106896.91,462739.21
ST立方,316361.26,63942.34,300344,64170.64,315235.74
华民股份,494143.50,44335.06,300345,57794.56,379064.77
南大光电,2226216.38,65655.11,300346,69115.69,2114751.03
泰格医药,3874104.64,57013.67,300347,86494.86,2553642.40
长亮科技,1056742.18,70805.92,300348,81225.38,921184.99
金卡智能,508279.71,37022.58,300349,41833.72,449824.36
华鹏飞,337207.37,47156.54,300350,56201.23,282939.25
永贵电器,617495.72,26188.25,300351,38787.42,416916.93
北信源,713313.45,122194.34,300352,144982.41,601196.14
东土科技,1312181.41,52220.25,300353,61489.29,1114380.24
东华测试,570432.51,8120.00,300354,13832.02,334868.80
蒙草生态,689824.09,136606.58,300355,160424.21,587408.29
我武生物,1035649.15,48406.42,300357,52358.40,957479.00
楚天科技,448631.60,57618.65,300358,59030.47,437901.70
全通教育,347066.72,63330.17,300359,63333.34,347049.33
炬华科技,824756.15,50019.49,300360,51418.71,802312.60
博腾股份,806742.03,50045.05,300363,54546.45,740166.31
中文在线,1593229.76,66042.55,300364,72850.01,1444350.51
恒华科技,363512.41,47429.76,300365,59985.55,287424.36
创意信息,453859.38,53050.25,300366,60757.62,396285.36
ST汇金,361268.39,52894.35,300368,52894.35,361268.39
绿盟科技,568308.36,79822.71,300369,79930.85,567539.45
安控科技,443001.47,132484.72,300370,156537.62,374931.76
汇中股份,221942.68,13441.04,300371,20121.73,148254.65
扬杰科技,2564601.55,54214.79,300373,54334.78,2558937.90
中铁装配,384852.81,20342.44,300374,24591.23,318359.18
鹏翎股份,371646.38,50511.87,300375,75537.88,248518.41
ST易事特,817212.41,232743.49,300376,232824.05,816929.65
赢时胜,1658965.80,66873.98,300377,75100.31,1477246.17
鼎捷数智,976200.01,26938.06,300378,27139.28,968961.95
*ST东通,302952.10,52663.76,300379,55792.28,285964.20
安硕信息,661046.46,12737.35,300380,13843.90,608208.67
溢多利,370751.40,48934.08,300381,49106.15,369452.28
斯莱克,940828.39,64820.41,300382,64840.00,940544.18
光环新网,2617295.19,179374.28,300383,179759.28,2611689.47
三联虹普,563366.83,22000.02,300384,31900.73,388520.38
雪浪环境,164907.24,28949.31,300385,33314.59,143299.10
飞天诚信,743282.23,24821.52,300386,41804.40,441326.54
富邦科技,244253.18,28895.66,300387,28905.70,244168.36
节能国祯,472643.31,68011.37,300388,68104.22,471998.94
艾比森,390508.14,23318.13,300389,36910.03,246705.84
天华新能,1539381.21,67200.79,300390,83075.08,1245230.55
*ST长药,173066.04,35033.61,300391,35033.61,173066.04
中来股份,578592.13,95406.85,300393,108962.74,506610.37
天孚通信,4106041.66,55275.91,300394,55397.22,4097050.50
菲利华,2495917.21,51304.30,300395,52226.77,2451832.42
迪瑞医疗,358873.41,27245.19,300396,27270.02,358546.75
天和防务,666716.13,40550.54,300397,51763.67,522290.97
飞凯材料,1046407.73,52699.89,300398,53009.51,1040295.81
