abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
亚光股份,215048.74,6418.45,603282,13382.00,103144.43
赛腾股份,883609.48,19500.16,603283,19991.16,861907.28
键邦股份,370240.00,4000.00,603285,16000.00,92560.00
XD日盈电,392565.03,11430.39,603286,11659.19,384861.34
海天味业,23576946.31,556060.05,603288,556060.05,23576946.31
泰瑞机器,271070.41,29336.62,603289,29336.62,271070.41
斯达半导,1986911.35,23947.35,603290,23947.35,1986911.35
联合水务,488819.80,12994.31,603291,42322.06,150084.25
华勤技术,7401779.06,57047.68,603296,101589.06,4156494.13
永新光学,982570.42,11072.91,603297,11115.05,978845.24
杭叉集团,2552823.68,130981.20,603298,130981.20,2552823.68
苏盐井神,758471.00,77724.75,603299,78192.89,753930.07
海南华铁,2282806.14,199024.07,603300,199024.07,2282806.14
振德医疗,517448.23,26645.12,603301,26645.12,517448.23
得邦照明,577102.94,47694.46,603303,47694.46,577102.94
旭升集团,1254559.09,95331.24,603305,95331.24,1254559.09
华懋科技,1203044.07,32906.02,603306,32906.02,1203044.07
扬州金泉,245443.23,1700.00,603307,6787.70,61472.00
应流股份,1377085.90,67903.64,603308,67903.64,1377085.90
维力医疗,346462.87,29187.14,603309,29286.80,345283.89
巍华新材,629554.82,6907.20,603310,34534.00,125918.26
金海高科,249565.17,23588.39,603311,23588.39,249565.17
西典新能,632340.80,5252.00,603312,16160.00,205510.76
梦百合,445628.36,57058.69,603313,57058.69,445628.36
福鞍股份,430332.47,31372.63,603315,32042.63,421334.37
诚邦股份,173092.92,26426.40,603316,26426.40,173092.92
天味食品,1226875.73,106499.63,603317,106499.63,1226875.73
水发燃气,299314.24,38354.46,603318,45907.09,250071.07
美湖股份,911649.50,24224.98,603319,24278.28,909647.89
迪贝电气,259514.39,14914.62,603320,14914.62,259514.39
梅轮电梯,232399.00,30251.50,603321,30700.00,229003.86
超讯通信,532485.78,15758.68,603322,15758.68,532485.78
苏农银行,987250.27,183503.77,603323,183503.77,987250.27
盛剑科技,361653.67,14907.41,603324,14907.41,361653.67
博隆技术,622097.77,2799.60,603325,6667.00,261230.68
我乐家居,283452.36,31917.69,603326,32283.87,280237.34
福蓉科技,890202.84,76807.84,603327,76807.84,890202.84
依顿电子,901593.68,99844.26,603328,99844.26,901593.68
上海雅仕,233847.88,15875.62,603329,15875.62,233847.88
天洋新材,288160.65,40671.32,603330,43267.36,270871.01
百达精工,232097.63,20217.56,603331,20217.56,232097.63
苏州龙杰,233222.26,21634.72,603332,21634.72,233222.26
尚纬股份,345569.34,62152.76,603333,62152.76,345569.34
迪生力,195233.94,42814.46,603335,42814.46,195233.94
宏辉果蔬,309720.87,57038.83,603336,57038.83,309720.87
杰克股份,1782240.01,47297.58,603337,47974.16,1757105.06
浙江鼎力,2279578.15,50634.79,603338,50634.79,2279578.15
四方科技,359261.20,30944.12,603339,30944.12,359261.20
龙旗科技,1886431.58,26621.28,603341,46509.65,1079759.24
星德胜,529707.86,5403.10,603344,19453.10,147126.36
安井食品,2273030.30,29329.42,603345,29329.42,2273030.30
文灿股份,663861.35,31447.72,603348,31447.72,663861.35
安乃达,427243.05,2900.00,603350,11641.50,106430.00
威尔药业,370561.47,13543.91,603351,13543.91,370561.47
和顺石油,272228.58,17041.80,603353,17339.40,267556.26
莱克电气,1292130.05,57113.93,603355,57351.53,1286776.74
华菱精工,176142.14,13334.00,603356,13334.00,176142.14
设计总院,477787.80,55560.30,603357,56078.38,473373.72
华达科技,1690636.22,43904.00,603358,45953.69,1615228.16
东珠生态,279256.10,44609.60,603359,44609.60,279256.10
百傲化学,1423545.11,50444.55,603360,50444.55,1423545.11
*ST傲农,1020361.04,159796.18,603363,260296.18,626401.04
水星家纺,432885.93,25806.35,603365,26267.35,425288.65
日出东方,828496.01,81304.81,603366,81304.81,828496.01
辰欣药业,611670.83,45275.41,603367,45275.41,611670.83
柳药集团,686843.57,39716.88,603368,39886.39,683924.69
今世缘,6065682.18,124680.00,603369,124680.00,6065682.18
安邦护卫,330537.64,4543.01,603373,10752.69,139652.15
盛景微,345488.00,5418.96,603375,10066.67,185978.77
ST东时,217319.66,71486.73,603377,71486.73,217319.66
亚士创能,278159.22,42859.66,603378,42859.66,278159.22
三美股份,2944340.40,61047.90,603379,61047.90,2944340.40
易德龙,389872.12,16044.12,603380,16044.12,389872.12
永臻股份,513897.20,5338.27,603381,23725.63,115626.91
顶点软件,840854.29,20449.80,603383,20538.70,837214.89
惠达卫浴,240580.26,38066.50,603385,38066.50,240580.26
骏亚科技,354712.62,32632.26,603386,32632.26,354712.62
基蛋生物,408765.73,50715.35,603387,50715.35,408765.73
*ST元成,122475.82,32573.36,603388,32573.36,122475.82
*ST亚振,195487.49,26275.20,603389,26275.20,195487.49
通达电气,363277.16,34975.53,603390,35167.20,361297.19
力聚热能,345982.00,2275.00,603391,9100.00,86495.50
万泰生物,8189139.72,126512.28,603392,126512.28,8189139.72
新天然气,1192066.77,42252.13,603393,42392.13,1188129.99
红四方,892000.00,4034.96,603395,20000.00,179959.06
金辰股份,342024.34,13852.75,603396,13852.75,342024.34
*ST沐邦,264087.69,43364.15,603398,43364.15,264087.69
永杉锂业,446835.02,51229.06,603399,51538.06,444155.99
建霖家居,504862.34,44757.30,603408,44757.30,504862.34
汇通控股,452069.61,3087.59,603409,12603.00,110751.84
信捷电气,836894.24,13950.50,603416,14056.00,830612.77
鼎信通讯,418706.31,65219.05,603421,65219.05,418706.31
集友股份,509275.39,52448.55,603429,52448.55,509275.39
贵州三力,494221.47,40384.02,603439,40980.22,487031.30
吉比特,1724303.75,7204.11,603444,7204.11,1724303.75
九洲药业,1238111.15,89523.58,603456,89523.58,1238111.15
勘设股份,233573.00,30612.45,603458,30612.45,233573.00
风语筑,618577.13,59478.57,603466,59478.57,618577.13
巨星农牧,1025751.36,51007.03,603477,51007.03,1025751.36
科沃斯,3108321.01,56920.18,603486,57529.54,3075397.29
展鹏科技,228628.51,29199.04,603488,29199.04,228628.51
八方股份,666731.89,23501.30,603489,23501.30,666731.89
恒为科技,856879.93,32020.92,603496,32020.92,856879.93
翔港科技,496903.22,21613.88,603499,21613.88,496903.22
祥和实业,292601.60,33183.35,603500,33478.44,290022.45
韦尔股份,15910381.92,121694.83,603501,121694.83,15910381.92
金石资源,1396419.09,60477.22,603505,60477.22,1396419.09
南都物业,203738.89,18777.78,603506,18777.78,203738.89
振江股份,523047.11,18430.13,603507,18430.13,523047.11
思维列控,994363.58,38127.44,603508,38127.44,994363.58
爱慕股份,565519.27,40188.73,603511,40655.59,559025.25
欧普照明,1323384.47,73502.93,603515,74514.89,1305412.06
淳中科技,730667.24,20184.18,603516,20184.18,730667.24
绝味食品,970209.10,60600.19,603517,60600.19,970209.10
锦泓集团,283242.45,34405.29,603518,34668.60,281091.25
立霸股份,341964.95,26632.78,603519,26632.78,341964.95
司太立,371333.17,43840.99,603520,43840.99,371333.17
众源新材,311265.72,31697.12,603527,31697.12,311265.72
多伦科技,563332.24,70593.01,603528,70593.01,563332.24
爱玛科技,3570089.40,84276.68,603529,86171.60,3491582.86
神马电力,1073742.10,42746.48,603530,43226.33,1061822.50
掌阅科技,928705.70,43889.68,603533,43889.68,928705.70
嘉诚国际,454201.59,47768.93,603535,51091.29,424665.79
惠发食品,226049.49,24053.23,603536,24464.23,222251.81
美诺华,304959.66,21331.48,603538,21860.91,297574.11
奥普科技,415245.15,38987.86,603551,39026.80,414830.88
ST贵人,105290.86,157150.54,603555,157150.54,105290.86
海兴电力,1313399.52,48626.42,603556,48626.42,1313399.52
ST起步,172692.02,62343.69,603557,62343.69,172692.02
XD健盛集,307269.34,35318.31,603558,35318.31,307269.34
*ST通脉,321021.58,40127.70,603559,40127.70,321021.58
中谷物流,2003460.20,210006.31,603565,210006.31,2003460.20
普莱柯,466838.01,34606.23,603566,34606.23,466838.01
珍宝岛,1055959.76,93954.05,603567,94114.06,1054164.47
伟明环保,3324063.83,169839.01,603568,170464.81,3311860.73
长久物流,467114.61,60350.73,603569,60350.73,467114.61
汇金通,275041.81,33913.91,603577,33913.91,275041.81
三星新材,264764.12,18035.70,603578,18035.70,264764.12
荣泰健康,436395.56,17739.66,603579,17739.66,436395.56
*ST艾艾,181113.06,13067.32,603580,13067.32,181113.06
捷昌驱动,1569871.14,38224.70,603583,38345.66,1564919.03
苏利股份,279641.01,18000.34,603585,18385.34,273785.16
金麒麟,331133.15,19605.28,603586,19605.28,331133.15
地素时尚,577360.33,47409.28,603587,47676.33,574126.37
高能环境,843871.89,152323.45,603588,152323.45,843871.89
口子窖,2185200.00,59811.95,603589,60000.00,2178351.12
康辰药业,476316.51,15723.75,603590,15935.65,469982.82
东尼电子,389573.34,23244.23,603595,23244.23,389573.34
伯特利,3518975.78,60629.73,603596,60651.08,3517737.05
引力传媒,440010.69,26786.29,603598,26846.29,439027.29
广信股份,997655.20,91026.93,603599,91026.93,997655.20
永艺股份,334856.51,30081.80,603600,33121.32,304127.03
再升科技,363707.96,102165.16,603601,102165.16,363707.96
纵横通信,359002.83,22924.83,603602,22924.83,359002.83
退市博天,37771.34,81754.27,603603,96849.58,31884.17
珀莱雅,3822600.75,39540.51,603605,39624.76,3814472.96
东方电缆,3596063.66,68771.54,603606,68771.54,3596063.66
京华激光,340610.05,17851.68,603607,17851.68,340610.05
天创时尚,196007.11,41971.54,603608,41971.54,196007.11
禾丰股份,776518.67,91247.79,603609,91247.79,776518.67
麒盛科技,539167.83,35848.93,603610,35848.93,539167.83
诺力股份,483774.29,25760.08,603611,25760.08,483774.29
索通发展,843788.95,49810.45,603612,49810.45,843788.95
国联股份,1694704.94,72053.78,603613,72053.78,1694704.94
茶花股份,504678.34,24182.00,603615,24182.00,504678.34
韩建河山,147526.89,38136.80,603616,39131.80,143775.74
君禾股份,281529.83,38008.13,603617,39047.13,274038.64
杭电股份,441097.64,69137.56,603618,69137.56,441097.64
中曼石油,762858.46,46233.85,603619,46233.85,762858.46
科森科技,441129.35,55487.97,603626,55487.97,441129.35
清源股份,325000.60,27216.84,603628,27380.00,323063.89
利通电子,631629.90,25641.20,603629,25993.00,623081.16
拉芳家化,404917.83,22520.46,603630,22520.46,404917.83
徕木股份,346570.38,42681.08,603633,42681.08,346570.38
南威软件,712682.72,58036.05,603636,58036.05,712682.72
镇海股份,247755.94,23868.59,603637,23868.59,247755.94
艾迪精密,1582392.11,83108.83,603638,83108.83,1582392.11
海利尔,449685.50,33987.83,603639,33989.83,449659.04
畅联股份,366761.75,36241.28,603648,36241.28,366761.75
彤程新材,1933478.53,59565.20,603650,59897.10,1922764.66
朗博科技,257050.00,10600.00,603655,10600.00,257050.00
泰禾智能,361066.08,18337.54,603656,18337.54,361066.08
春光科技,336211.14,13519.00,603657,13644.93,333108.28
安图生物,2241127.94,57142.48,603658,57142.48,2241127.94
璞泰来,3684473.10,213639.91,603659,213716.54,3683152.01
苏州科达,367120.29,53243.22,603660,53672.56,364183.64
恒林股份,373394.98,13906.70,603661,13906.70,373394.98
柯力传感,1878950.03,28082.99,603662,28165.94,1873416.05
三祥新材,1031875.17,42281.98,603663,42394.21,1029143.27
康隆达,316181.61,16016.77,603665,16206.13,312487.20
亿嘉和,747909.74,20649.08,603666,20649.08,747909.74
五洲新春,1353994.49,36620.28,603667,36634.05,1353485.44
天马科技,678153.25,50233.57,603668,50233.57,678153.25
灵康药业,357016.15,72124.48,603669,72124.48,357016.15
卫信康,446040.54,43516.15,603676,43516.15,446040.54
奇精机械,431233.34,19260.09,603677,19260.09,431233.34
火炬电子,1784326.00,47556.66,603678,47556.66,1784326.00
华体科技,210993.69,16458.17,603679,16458.17,210993.69
今创集团,735128.20,78371.88,603680,78371.88,735128.20
永冠新材,242162.98,19113.10,603681,19113.10,242162.98
锦和商管,259402.50,47250.00,603682,47250.00,259402.50
晶华新材,342561.57,25879.13,603683,26249.93,337722.63
晨丰科技,213795.06,13520.76,603685,16900.80,171037.58
福龙马,543798.40,41543.04,603686,41543.04,543798.40
大胜达,392722.75,55003.19,603687,55003.19,392722.75
石英股份,1791330.10,54167.83,603688,54167.83,1791330.10
皖天然气,422545.23,48529.87,603689,49019.17,418327.46
至纯科技,986350.40,38296.43,603690,38364.46,984601.09
江苏新能,1076902.86,89147.59,603693,89147.59,1076902.86
安记食品,289060.80,23520.00,603696,23520.00,289060.80
有友食品,494839.76,42769.21,603697,42769.21,494839.76
航天工程,917078.89,53599.00,603698,53599.00,917078.89
纽威股份,2137403.35,75468.99,603699,76857.37,2098792.59
宁水集团,239416.93,20169.92,603700,20169.92,239416.93
德宏股份,452678.81,26136.19,603701,26136.19,452678.81
盛洋科技,448180.69,41498.21,603703,41498.21,448180.69
东方环宇,362289.13,18938.27,603706,18938.27,362289.13
健友股份,1688338.54,161563.50,603707,161563.50,1688338.54
家家悦,686852.41,63833.87,603708,63833.87,686852.41
中源家居,149949.76,12480.00,603709,12590.24,148636.80
香飘飘,540204.01,41268.45,603711,41268.45,540204.01
七一二,1543228.00,77200.00,603712,77200.00,1543228.00
密尔克卫,760289.21,15812.72,603713,15816.29,760117.24
塞力医疗,209545.28,19101.67,603716,19101.67,209545.28
天域生物,210356.02,29014.62,603717,29014.62,210356.02
海利生物,453718.24,64897.97,603718,65566.22,449093.95
良品铺子,473581.00,40100.00,603719,40100.00,473581.00
*ST天择,214500.00,13000.00,603721,13000.00,214500.00
阿科力,380312.28,9570.01,603722,9570.01,380312.28
天安新材,217363.53,28665.77,603725,30485.77,204386.93
朗迪集团,287016.76,18400.12,603726,18565.12,284465.86
博迈科,371306.01,28171.93,603727,28171.93,371306.01
鸣志电器,2687550.12,41888.25,603728,41888.25,2687550.12
龙韵股份,145140.59,9333.80,603729,9333.80,145140.59
岱美股份,1338732.72,165275.64,603730,165275.64,1338732.72
仙鹤股份,1462076.53,70597.61,603733,70597.61,1462076.53
三棵树,2514903.56,52701.25,603737,52701.25,2514903.56
泰晶科技,546609.17,38932.28,603738,38932.28,546609.17
蔚蓝生物,327419.35,25302.89,603739,25302.89,327419.35
日辰股份,266059.71,9861.37,603755,9861.37,266059.71
大元泵业,382212.82,16474.69,603757,16474.69,382212.82
秦安股份,551129.09,43879.70,603758,43879.70,551129.09
海天股份,373563.84,46176.00,603759,46176.00,373563.84
隆鑫通用,2702461.07,205354.18,603766,205354.18,2702461.07
中马传动,480539.25,30863.15,603767,30863.15,480539.25
常青股份,281501.78,23795.59,603768,23795.59,281501.78
沃格光电,509528.09,20408.21,603773,22347.72,465307.15
永安行,439097.16,24060.12,603776,24060.12,439097.16
来伊份,442777.60,33442.42,603777,33442.42,442777.60
国晟科技,206185.63,64285.71,603778,65664.21,201857.14
威龙股份,243748.74,33208.28,603779,33208.28,243748.74
科博达,2179224.78,40238.81,603786,40385.93,2171286.19
新日股份,263974.93,23014.38,603787,23014.38,263974.93
宁波高发,358911.69,22306.51,603788,22306.51,358911.69
*ST星农,138741.57,26000.00,603789,27045.14,133380.00
雅运股份,345787.52,19136.00,603790,19136.00,345787.52
联泰环保,248992.99,58449.06,603797,58449.06,248992.99
康普顿,250294.86,25644.96,603798,25644.96,250294.86
华友钴业,5934998.58,168635.44,603799,170154.78,5882004.14
洪田股份,523744.00,20800.00,603800,20800.00,523744.00
志邦家居,479283.27,43434.98,603801,43650.57,476916.13
瑞斯康达,403908.31,42488.36,603803,42923.31,399815.43
福斯特,3232224.51,260873.65,603806,260873.65,3232224.51
歌力思,264639.59,36909.29,603808,36909.29,264639.59
豪能股份,1284516.97,83356.07,603809,83356.07,1284516.97
丰山集团,236962.76,16524.60,603810,16524.60,236962.76
诚意药业,291628.15,32730.43,603811,32730.43,291628.15
*ST原尚,147756.11,8994.20,603813,10501.50,126548.39
交建股份,529180.22,61892.42,603815,61892.42,529180.22
顾家家居,2053906.91,81216.62,603816,82189.15,2029603.41
海峡环保,330648.74,57008.40,603817,57008.40,330648.74
曲美家居,214236.04,68654.39,603818,68886.19,213515.14
神力股份,347497.38,21773.02,603819,21773.02,347497.38
嘉澳环保,408636.89,7682.59,603822,7682.59,408636.89
百合花,433022.41,41103.15,603823,41636.77,427472.76
华扬联众,298430.46,25333.66,603825,25333.66,298430.46
坤彩科技,1317607.20,65520.00,603826,65520.00,1317607.20
ST柯利达,300363.92,59593.96,603828,59596.02,300353.57
洛凯股份,249920.00,16000.00,603829,16000.00,249920.00
欧派家居,3986903.30,60915.25,603833,60915.25,3986903.30
海程邦达,262701.10,20523.52,603836,20523.52,262701.10
*ST四通,166408.32,32001.60,603838,32001.60,166408.32
安正时尚,240325.72,39921.22,603839,39921.22,240325.72
*ST正平,167209.95,69962.32,603843,69962.32,167209.95
好太太,599808.59,40240.65,603848,40391.15,597573.67
华荣股份,715561.48,33355.40,603855,33752.90,707134.48
东宏股份,323236.24,25641.46,603856,28205.61,293851.13
步长制药,1749759.46,110604.26,603858,110604.26,1749759.46
能科科技,748040.87,24469.77,603859,24469.77,748040.87
中公高科,198306.32,6668.00,603860,6668.00,198306.32
白云电器,450199.79,48061.85,603861,49255.99,439285.28
松炀资源,277710.05,20465.00,603863,20465.00,277710.05
桃李面包,886244.41,159971.92,603866,159971.92,886244.41
新化股份,468248.02,19277.40,603867,19277.40,468248.02
飞科电器,1589940.00,43560.00,603868,43560.00,1589940.00
ST智知,304718.31,50450.05,603869,50450.05,304718.31
嘉友国际,1399277.43,97714.90,603871,97714.90,1399277.43
鼎胜新材,801554.33,92926.72,603876,93095.74,800099.07
太平鸟,760489.66,46932.32,603877,47382.53,753263.78
武进不锈,297927.73,56106.92,603878,56106.92,297927.73
永悦科技,187218.45,35934.44,603879,35934.44,187218.45
南卫股份,155504.60,28904.20,603880,28904.20,155504.60
数据港,1937821.95,59864.75,603881,59864.75,1937821.95
金域医学,1421276.39,46013.46,603882,46325.83,1411692.88
老百姓,1511830.17,75889.02,603883,76009.56,1509432.68
吉祥航空,2799333.71,219900.53,603885,219900.53,2799333.71
元祖股份,328560.00,24000.00,603886,24000.00,328560.00
城地香江,1127765.07,59527.94,603887,60894.44,1102457.49
新华网,1214009.67,51902.94,603888,51902.94,1214009.67
新澳股份,444868.98,72065.87,603889,73049.09,438881.17
春秋电子,522927.20,43906.57,603890,43906.57,522927.20
瑞芯微,6955477.03,41869.62,603893,41890.37,6952031.70
天永智能,287276.64,10808.00,603895,10808.00,287276.64
寿仙谷,409770.05,19824.39,603896,19824.39,409770.05
长城科技,546022.38,20643.57,603897,20643.57,546022.38
好莱客,336498.58,31128.45,603898,31128.45,336498.58
晨光股份,2776104.40,92382.84,603899,92382.84,2776104.40
莱绅通灵,256238.81,34150.88,603900,34302.38,255107.10
永创智能,505715.64,48384.16,603901,48767.18,501743.75
中持股份,181787.47,25531.95,603903,25531.95,181787.47
龙蟠科技,677050.32,56507.89,603906,66507.89,575250.32
牧高笛,228746.70,9336.60,603908,9336.60,228746.70
建发合诚,235909.19,26067.31,603909,26067.31,235909.19
佳力图,555352.98,54180.78,603912,54180.78,555352.98
国茂股份,1082223.20,65663.25,603915,65908.84,1078190.53
苏博特,356474.03,42031.41,603916,43261.41,346338.83
合力科技,273349.44,20384.00,603917,20384.00,273349.44
金桥信息,622355.93,36622.86,603918,36652.29,621856.21
金徽酒,985606.17,50726.00,603919,50726.00,985606.17
世运电路,1917627.27,72037.09,603920,72037.09,1917627.27
金鸿顺,324531.20,17920.00,603922,17920.00,324531.20
铁流股份,260728.71,22953.25,603926,23510.25,254551.58
中科软,1618865.92,83104.00,603927,83104.00,1618865.92
兴业股份,279377.28,26208.00,603928,26208.00,279377.28
亚翔集成,608502.72,21336.00,603929,21336.00,608502.72
格林达,599872.49,19955.84,603931,19955.84,599872.49
睿能科技,331241.14,20754.46,603933,20754.46,331241.14
博敏电子,484145.67,63039.80,603936,63039.80,484145.67
丽岛新材,192588.14,20888.08,603937,20888.08,192588.14
三孚股份,565901.63,38262.45,603938,38262.45,565901.63
益丰药房,3374155.94,121219.44,603939,121241.68,3373537.13
建业股份,309216.88,16248.92,603948,16248.92,309216.88
雪龙集团,404326.74,21020.53,603949,21113.67,402543.10
长源东谷,855705.31,32413.08,603950,32413.08,855705.31
大千生态,401052.60,13572.00,603955,13572.00,401052.60
威派格,379557.59,56990.63,603956,56990.63,379557.59
哈森股份,413932.32,21936.00,603958,21936.00,413932.32
ST百利,169643.45,49029.90,603959,49029.90,169643.45
克来机电,491590.92,26219.79,603960,26302.35,490047.88
*ST大药,25924.60,21970.00,603963,21970.00,25924.60
法兰泰克,388555.96,35869.75,603966,36010.75,387034.57
中创物流,404213.38,34666.67,603967,34666.67,404213.38
醋化股份,222727.19,20448.00,603968,20738.10,219611.52
银龙股份,550468.02,84685.30,603969,85476.40,545373.33
中农立华,362611.38,26880.01,603970,26880.01,362611.38
正川股份,265208.45,15120.21,603976,15120.21,265208.45
国泰集团,763506.21,62124.18,603977,62124.18,763506.21
深圳新星,303553.60,21109.43,603978,21109.43,303553.60
金诚信,2321694.93,62377.62,603979,62377.62,2321694.93
吉华集团,312020.18,67683.34,603980,67683.34,312020.18
泉峰汽车,235587.37,27235.53,603982,27235.53,235587.37
丸美生物,1948058.00,40100.00,603983,40100.00,1948058.00
恒润股份,786931.54,44085.80,603985,44085.80,786931.54
兆易创新,8260896.32,66371.60,603986,66405.92,8256627.28
康德莱,319294.13,43679.09,603987,43679.09,319294.13
中电电机,479102.40,23520.00,603988,23520.00,479102.40
艾华集团,604102.69,40113.06,603989,40113.06,604102.69
麦迪科技,447785.35,30628.27,603990,30628.27,447785.35
至正股份,396228.05,7453.50,603991,7453.50,396228.05
松霖科技,987024.05,42475.13,603992,43290.53,968432.93
洛阳钼业,15242961.60,1756577.26,603993,2149924.06,12454132.79
甬金股份,600709.05,36561.72,603995,36561.72,600709.05
退市中新,11705.85,30015.00,603996,30015.00,11705.85
继峰股份,1561072.01,126607.62,603997,126607.62,1561072.01
方盛制药,421521.66,43908.14,603998,43908.51,421518.11
读者传媒,357696.00,57600.00,603999,57600.00,357696.00
威奥股份,272662.88,39288.60,605001,39288.60,272662.88
众望布艺,218680.00,11000.00,605003,11000.00,218680.00
合兴股份,654833.00,40100.00,605005,40100.00,654833.00
山东玻纤,378183.93,60000.93,605006,61095.95,371405.76
五洲特纸,548435.78,40154.98,605007,47690.07,461782.30
长鸿高科,1119452.86,64238.04,605008,64596.24,1113245.26
豪悦护理,906792.26,15400.14,605009,15432.14,904911.94
杭州热电,979844.90,40010.00,605011,40010.00,979844.90
百龙创园,819024.02,32308.64,605016,32308.64,819024.02
长华集团,523531.86,47006.58,605018,47122.58,522243.10
永和股份,1047310.45,37912.14,605020,47048.99,843924.34
世茂能源,278240.00,16000.00,605028,16000.00,278240.00
美邦股份,228893.60,13520.00,605033,13520.00,228893.60
福然德,597801.80,49282.92,605050,49282.92,597801.80
迎丰股份,279400.00,44000.00,605055,44000.00,279400.00
咸亨国际,593391.03,40667.32,605056,41036.72,588049.50
澳弘电子,330868.94,14292.40,605058,14292.40,330868.94
联德股份,489844.70,24059.20,605060,24118.40,488642.35
天正电气,384016.35,50243.31,605066,50661.79,380844.31
明新旭腾,330117.32,16214.01,605068,16214.01,330117.32
正和生态,210427.59,8416.13,605069,21169.78,83656.31
华康股份,479119.26,29942.77,605077,30304.82,473395.25
浙江自然,405748.33,14035.12,605080,14157.30,402246.54
*ST太和,131932.84,11324.71,605081,11324.71,131932.84
龙高股份,468608.00,17920.00,605086,17920.00,468608.00
冠盛股份,700881.44,17906.85,605088,18424.85,681176.72
味知香,337686.00,13800.00,605089,13800.00,337686.00
九丰能源,1637428.77,64269.65,605090,64925.80,1620880.45
行动教育,442183.08,11925.11,605098,11925.11,442183.08
共创草坪,855497.46,40009.00,605099,40164.20,852191.70
华丰股份,384191.34,16993.20,605100,17113.20,381497.34
同庆楼,554840.00,26000.00,605108,26000.00,554840.00
新洁能,1307466.92,41533.26,605111,41533.26,1307466.92
奥锐特,850979.02,39751.12,605116,40619.52,832786.04
德业股份,5781400.52,64596.65,605117,64596.65,5781400.52
力鼎光电,782763.70,40711.60,605118,41068.40,775963.10
四方新材,191312.94,17235.40,605122,17235.40,191312.94
派克新材,707759.18,12117.09,605123,12117.09,707759.18
上海沿浦,649173.00,13052.91,605128,14211.32,596256.97
嵘泰股份,870174.13,18491.85,605133,21754.35,739674.06
丽人丽妆,307552.13,40045.85,605136,40045.85,307552.13
盛泰集团,357226.63,55556.24,605138,55556.24,357226.63
西上海,232946.48,13455.42,605151,13527.67,231702.37
西大门,226983.72,18909.74,605155,19154.74,224080.47
华达新材,418852.98,51142.00,605158,51142.00,418852.98
新中港,311614.47,40053.27,605162,40053.27,311614.47
聚合顺,348401.84,31472.61,605166,31472.61,348401.84
利柏特,412246.26,44907.00,605167,44907.00,412246.26
三人行,593028.18,21081.70,605168,21081.70,593028.18
洪通燃气,289952.00,28288.00,605169,28288.00,289952.00
东亚药业,197352.41,11258.37,605177,11473.98,193643.92
时空科技,165750.17,9925.16,605178,9925.16,165750.17
一鸣食品,867764.00,40100.00,605179,40100.00,867764.00
华生科技,235586.00,16900.00,605180,16900.00,235586.00
确成股份,655431.84,41588.31,605183,41588.31,655431.84
健麾信息,273632.00,13600.00,605186,13600.00,273632.00
国光连锁,523332.48,49558.00,605188,49558.00,523332.48
富春染织,198739.92,14976.63,605189,14976.63,198739.92
华通线缆,714029.96,51088.08,605196,51148.28,713189.57
安德利,1685186.80,25053.60,605198,34120.00,1237397.30
ST葫芦娃,405710.27,40010.88,605199,40010.88,405710.27
永茂泰,426942.36,32994.00,605208,32994.00,426942.36
伟时电子,452696.77,21283.35,605218,21283.35,452696.77
起帆电缆,625131.92,41290.09,605222,41290.09,625131.92
神通科技,479971.64,42630.97,605228,42931.27,476614.29
天普股份,230349.44,13408.00,605255,13408.00,230349.44
协和电子,254672.00,8800.00,605258,8800.00,254672.00
绿田机械,303737.28,17248.00,605259,17248.00,303737.28
健之佳,325776.49,15454.29,605266,15454.29,325776.49
王力安防,385569.11,43769.62,605268,44938.12,375543.38
新亚电子,528604.54,31398.24,605277,32429.73,511791.26
同力日升,630000.00,16800.00,605286,16800.00,630000.00
德才股份,179900.00,14000.00,605287,14000.00,179900.00
凯迪股份,332321.65,7019.89,605288,7019.89,332321.65
罗曼股份,278104.67,10833.75,605289,10961.95,274852.24
神农集团,1498415.38,52325.12,605296,52483.90,1493882.10
必得科技,247210.60,18465.20,605298,18785.00,243002.03
XD舒华体,343710.59,41092.94,605299,41162.94,343126.09
佳禾食品,629342.06,40001.00,605300,45439.86,554013.85
园林股份,159625.03,16123.74,605303,16123.74,159625.03
中际联合,544051.20,21252.00,605305,21252.00,544051.20
法狮龙,381713.33,12572.90,605318,12572.90,381713.33
无锡振华,807948.97,21368.16,605319,25006.16,690405.19
沪光股份,1267087.41,43677.61,605333,43677.61,1267087.41
帅丰电器,375812.11,18341.24,605336,18341.24,375812.11
李子园,515918.41,39443.30,605337,39443.30,515918.41
巴比食品,446073.12,23956.67,605338,23956.67,446073.12
南侨食品,716626.85,42429.06,605339,42429.06,716626.85
立昂微,1653574.28,67136.59,605358,67136.59,1653574.28
立达信,724906.59,50201.29,605365,50201.29,724906.59
宏柏新材,377187.51,63231.07,605366,63499.58,375592.53
蓝天燃气,745364.14,66961.88,605368,71463.48,698412.38
拱东医疗,414903.97,15757.84,605369,15757.84,414903.97
博迁新材,904351.20,26160.00,605376,26160.00,904351.20
华旺科技,511208.86,46389.19,605377,46389.19,511208.86
野马电池,419087.62,18667.60,605378,18667.60,419087.62
均瑶健康,373501.05,60048.40,605388,60048.40,373501.05
长龄液压,474910.98,13626.68,605389,14408.71,449135.24
新炬网络,486521.97,16271.64,605398,16271.64,486521.97
晨光新材,354407.17,31221.74,605399,31335.74,353117.83
