abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
江苏北人,254044.90,11860.17,688218,11860.17,254044.90
会通股份,610569.25,47775.37,688219,47775.37,610569.25
翱捷科技,3509544.46,36040.82,688220,41830.09,3023824.45
前沿生物,320264.75,37457.87,688221,37457.87,320264.75
成都先导,622256.04,40068.00,688222,40068.00,622256.04
晶科能源,5582902.76,1000520.21,688223,1000520.21,5582902.76
亚信安全,837620.94,20910.78,688225,40001.00,437871.66
威腾电气,544740.75,15764.75,688226,18764.75,457650.75
品高股份,412538.70,6409.68,688227,11305.53,233889.15
开普云,431171.48,6751.82,688228,6751.82,431171.48
博睿数据,225774.00,4440.00,688229,4440.00,225774.00
芯导科技,515911.20,2940.00,688230,11760.00,128977.80
隆达股份,405833.14,12644.88,688231,24685.71,207881.76
新点软件,1051380.00,17348.08,688232,33000.00,552709.68
神工股份,492353.88,17030.57,688233,17030.57,492353.88
天岳先进,2493613.19,30040.83,688234,42971.10,1743269.47
百济神州,34157596.14,11505.53,688235,140266.08,2801825.69
春立医疗,577270.59,7929.47,688236,38356.85,119338.47
超卓航科,236642.34,4408.63,688237,8960.33,116431.84
和元生物,362162.48,64114.57,688238,64903.67,357759.30
航宇科技,625314.36,14670.59,688239,14779.35,620712.77
永信至诚,395850.80,4948.50,688244,10223.42,191605.85
嘉和美康,395833.77,10095.20,688246,13758.56,290439.01
宣泰医药,432033.02,14232.16,688247,45334.00,135632.48
南网科技,1647794.60,22840.00,688248,56470.00,666471.20
晶合集成,4188810.21,118676.17,688249,200613.52,2477958.42
井松智能,186720.64,5169.31,688251,8684.68,111140.06
天德钰,966926.45,18233.95,688252,40902.13,431050.54
英诺特,433664.15,6881.07,688253,13645.82,218680.34
凯尔达,397469.39,10985.89,688255,10985.89,397469.39
寒武纪,29221972.71,41745.68,688256,41745.68,29221972.71
新锐股份,405155.03,18095.36,688257,18095.36,405155.03
卓易信息,558950.28,12114.22,688258,12114.22,558950.28
创耀科技,469140.00,11170.00,688259,11170.00,469140.00
昀冢科技,164040.00,12000.00,688260,12000.00,164040.00
东微半导,497477.67,12253.14,688261,12253.14,497477.67
国芯科技,908543.76,26435.06,688262,33599.99,714804.13
南模生物,208552.40,4938.85,688265,7796.35,132114.27
泽璟制药,2633581.74,26470.82,688266,26470.82,2633581.74
中触媒,442438.20,9280.72,688267,17620.00,233038.78
华特气体,632022.62,12022.33,688268,12038.53,631172.12
凯立新材,406228.03,13070.40,688269,13070.40,406228.03
臻镭科技,1028517.94,14423.17,688270,21405.16,693033.30
联影医疗,11264591.38,59329.90,688271,82415.80,8109210.40
富吉瑞,174648.00,7600.00,688272,7600.00,174648.00
麦澜德,285800.00,3682.68,688273,10000.00,105250.97
万润新能,452008.57,8459.68,688275,12611.85,303194.84
百克生物,858339.52,41365.76,688276,41365.76,858339.52
天智航,564930.40,45266.86,688277,45266.86,564930.40
XD特宝生,3003404.40,40680.00,688278,40680.00,3003404.40
峰岹科技,2166844.89,5585.82,688279,9236.34,1310434.15
精进电动,470996.89,52054.41,688280,59022.17,415394.23
华秦科技,1500890.95,12168.33,688281,19469.33,938056.86
理工导航,379280.00,3652.00,688282,8800.00,157401.20
坤恒顺维,342136.20,8549.16,688283,12180.00,240145.82
高铁电气,300655.64,37628.99,688285,37628.99,300655.64
敏芯股份,388579.07,5599.12,688286,5599.12,388579.07
*ST观典,176735.94,37051.56,688287,37051.56,176735.94
鸿泉物联,326790.81,10064.39,688288,10064.39,326790.81
圣湘生物,1147188.25,57938.80,688289,57938.80,1147188.25
景业智能,545590.88,10218.97,688290,10218.97,545590.88
金橙子,237160.08,3366.67,688291,10266.67,77770.08
浩瀚深度,312576.32,9002.04,688292,15834.67,177700.33
奥浦迈,476564.12,7740.93,688293,11354.88,324886.87
中复神鹰,1862100.00,60160.07,688295,90000.00,1244711.89
和达科技,126100.37,10739.32,688296,10824.07,125113.03
中无人机,3029400.00,27162.19,688297,67500.00,1219039.28
东方生物,463478.40,20160.00,688298,20160.00,463478.40
长阳科技,566759.48,29049.69,688299,29049.69,566759.48
联瑞新材,1016771.04,18574.55,688300,18574.55,1016771.04
奕瑞科技,1851948.18,14306.28,688301,14306.28,1851948.18
海创药业,475274.87,8151.51,688302,9901.56,391272.58
大全能源,4017970.32,55270.57,688303,214520.57,1035217.82
科德数控,795599.82,10170.29,688305,10223.59,791452.01
均普智能,1288468.66,122828.28,688306,122828.28,1288468.66
中润光学,254320.00,5814.93,688307,8800.00,168051.54
欧科亿,279773.37,15878.17,688308,15878.17,279773.37
恒誉环保,133617.92,8001.07,688309,8001.07,133617.92
迈得医疗,195640.58,16621.97,688310,16621.97,195640.58
盟升电子,677363.24,16791.35,688311,16791.35,677363.24
燕麦科技,351257.70,14484.85,688312,14484.85,351257.70
仕佳光子,1336949.98,45880.23,688313,45880.23,1336949.98
康拓医疗,255091.00,8123.92,688314,8123.92,255091.00
诺禾致源,578101.80,41620.00,688315,41620.00,578101.80
青云科技,262898.28,3594.42,688316,4779.97,197693.21
之江生物,321288.17,19215.80,688317,19215.80,321288.17
财富趋势,2456185.74,18294.25,688318,18294.25,2456185.74
欧林生物,639345.42,40540.93,688319,40593.36,638519.65
禾川科技,694511.86,11087.64,688320,15101.37,509920.50
微芯生物,701409.94,40779.65,688321,40779.65,701409.94
奥比中光,2310805.78,25706.48,688322,40000.10,1485063.35
瑞华泰,232200.29,18000.02,688323,18000.02,232200.29
赛微微电,385662.74,5384.29,688325,8494.77,244446.84
经纬恒润,931306.62,9004.02,688326,11996.74,698981.93
云从科技,1418657.28,75361.86,688327,103854.85,1029443.00
深科达,173799.58,9445.63,688328,9445.63,173799.58
艾隆科技,125064.00,7720.00,688329,7720.00,125064.00
宏力达,347060.00,14000.00,688330,14000.00,347060.00
荣昌生物,2526982.25,16222.39,688331,54460.82,752718.77
中科蓝讯,1168404.59,4402.14,688332,12030.52,427535.85
铂力特,1761057.91,27176.82,688333,27176.82,1761057.91
西高院,529954.03,15373.89,688334,31657.95,257358.92
复洁环保,174532.78,14803.46,688335,14803.46,174532.78
三生国健,1768941.65,61678.58,688336,61678.58,1768941.65
普源精电,694698.32,6790.11,688337,19410.40,243018.08
赛科希德,254211.05,10614.24,688338,10614.24,254211.05
亿华通,490407.46,19578.71,688339,23165.21,414481.33
云天励飞,1890021.66,26013.73,688343,35513.37,1384450.60
博力威,221500.00,10000.00,688345,10000.00,221500.00
华虹公司,8138728.19,39144.00,688347,172613.54,1845639.60
昱能科技,650270.41,8058.71,688348,15627.74,335322.85
三一重能,2922521.24,18828.57,688349,122640.42,448684.86
富淼科技,184568.80,12215.01,688350,12215.01,184568.80
微电生理,1007084.00,12485.99,688351,47060.00,267200.15
颀中科技,1337666.95,36588.11,688352,118903.73,411616.26
华盛锂电,344998.50,6251.44,688353,15950.00,135218.63
明志科技,218162.69,12395.61,688355,12395.61,218162.69
键凯科技,364510.71,6065.07,688356,6065.07,364510.71
建龙微纳,250946.67,10005.85,688357,10005.85,250946.67
祥生医疗,325161.16,11212.45,688358,11212.45,325161.16
三孚新科,499992.85,9657.96,688359,9657.96,499992.85
德马科技,494523.13,17406.52,688360,18838.98,456921.21
中科飞测,2577600.00,24415.69,688361,32000.00,1966683.63
甬矽电子,1117416.33,27857.74,688362,40841.24,762187.77
华熙生物,2360223.39,48167.82,688363,48167.82,2360223.39
光云科技,531855.03,42582.47,688365,42582.47,531855.03
昊海生科,1212607.21,19405.19,688366,23319.37,1009069.65
工大高科,147034.08,8762.46,688367,8762.46,147034.08
晶丰明源,836107.99,8782.65,688368,8782.65,836107.99
致远互联,328025.85,11521.81,688369,11521.81,328025.85
丛麟科技,262561.59,4374.91,688370,13710.79,83779.56
菲沃泰,523336.88,12693.90,688371,33547.24,198024.87
伟测科技,821317.92,7869.21,688372,11383.48,567763.41
盟科药业,416965.09,36604.71,688373,65560.55,232805.98
国博电子,3584433.61,26547.23,688375,59601.49,1596550.69
美埃科技,482764.80,5098.56,688376,13440.00,183140.24
迪威尔,381157.99,19466.70,688377,19466.70,381157.99
